,airline_id,flight_number,departure_datetime,arrival_datetime,departure_time,arrival_time,booking_code,passenger_name,seat_number,class,fare,extras,loyalty_pts,status,gate,terminal,baggage_claim,duration_hrs,layovers,layover_locations,aircraft_type,pilot,cabin_crew,inflight_entertainment,meal_option,wifi,window_seat,aisle_seat,emergency_exit_row,total_stops,reward_program_member,airline_name
953,14,9411,2023-05-12 11:42:28,2023-08-03 00:05:21,15:05:24,15:56:30,BCWW,Ifqmf,OYN,economy,863.0,Extra Baggage,0,cancelled,GateKS,B,ClaimVAF,2.34,1,XJS,TypeKTL,Pilot_HXZK,Crew_XIPF,Yes,No Meal,Available,True,True,False,1,True,Lufthansa
954,11,3834,2023-08-18 02:21:20,2023-07-30 04:55:31,18:48:40,08:47:15,BXJD,Xyqmu,IJW,business,91.04,Extra Baggage,780,pending,GateRZ,C,ClaimQAP,4.71,1,LAT,TypeKAD,Pilot_FTJP,Crew_FWWF,No,Vegan,Not Available,True,True,True,2,False,SkyWest Airlines
955,10,8928,2023-09-15 14:30:25,2023-03-03 20:04:59,06:18:21,11:20:16,BMYB,Opuxg,MFM,first,864.71,Meal,1246,cancelled,GateJV,B,ClaimXGT,2.33,2,UXH,TypeJFR,Pilot_OFJM,Crew_HIBG,No,No Meal,Available,True,True,False,2,False,Allegiant Air
956,11,7671,2023-08-19 17:59:00,2023-09-10 22:20:17,20:08:59,15:41:39,BFSX,Umfhv,MMN,business,396.2,No Extras,0,confirmed,GateQX,D,ClaimLPH,1.72,1,QHF,TypeUKN,Pilot_JWTS,Crew_GPQL,Yes,No Meal,Available,True,False,True,0,False,SkyWest Airlines
957,6,3122,2023-12-13 22:29:38,2023-06-14 16:38:24,11:26:18,02:01:22,BHFT,Jujal,RWE,economy,366.1,Meal,0,pending,GateOY,D,ClaimDUN,11.93,2,JXB,TypeMSX,Pilot_XMUY,Crew_JVTN,No,No Meal,Not Available,False,False,False,0,False,Alaska Airlines
958,2,5000,2023-06-25 21:46:03,2023-04-15 07:43:18,10:18:38,22:37:34,BNHF,Hhvgg,GVW,business,140.63,Meal,1725,pending,GateVJ,D,ClaimZZV,6.13,1,PML,TypeQNQ,Pilot_YWZA,Crew_DAHL,Yes,Vegan,Available,True,True,True,0,True,Delta Air Lines
959,11,4089,2023-07-18 23:51:42,2023-12-28 06:07:01,07:03:07,02:54:06,BLIG,Olppb,ZWT,business,910.94,Extra Baggage,0,pending,GateVT,B,ClaimWIS,8.67,0,ZLX,TypeOXS,Pilot_IBOZ,Crew_WUWB,Yes,Non-Vegetarian,Not Available,True,False,True,1,False,SkyWest Airlines
960,19,8165,2023-09-04 00:59:44,2023-04-05 14:30:25,16:00:13,04:34:16,BYMP,Npnfw,XAM,first,883.43,No Extras,0,cancelled,GateNM,C,ClaimOGM,5.07,0,PJP,TypeHIC,Pilot_FEZI,Crew_JYIT,Yes,Vegan,Not Available,False,False,True,1,False,Singapore Airlines
961,6,8210,2023-03-30 05:17:30,2023-10-18 06:49:17,12:57:46,00:57:37,BHNP,Xrjxo,QBM,economy,938.05,Extra Baggage,2505,cancelled,GateNA,C,ClaimAIH,7.97,0,LUD,TypeHVS,Pilot_UBTN,Crew_HAMF,No,Non-Vegetarian,Available,True,False,False,1,False,Alaska Airlines
962,14,1049,2023-09-28 06:03:29,2023-04-26 15:46:59,10:52:15,22:43:52,BTFW,Rippb,XPX,first,782.48,No Extras,0,pending,GateYA,A,ClaimEUP,7.69,2,ZAH,TypeCUQ,Pilot_RSAT,Crew_GXFH,No,Vegetarian,Available,False,False,True,2,False,Lufthansa
963,6,1514,2023-08-08 02:14:58,2023-09-27 17:50:03,08:12:34,10:14:13,BDDZ,Osxkv,NGT,economy,150.54,Extra Baggage,1512,pending,GateZW,B,ClaimITA,11.97,2,LRY,TypeXHE,Pilot_ECUB,Crew_EIMX,Yes,No Meal,Available,True,True,False,1,True,Alaska Airlines
964,17,5671,2023-04-13 00:33:35,2023-06-24 13:31:06,11:42:26,11:57:17,BCJF,Yhjfs,BRL,economy,75.35,Meal,0,cancelled,GateZE,A,ClaimUZO,1.06,2,LOM,TypeJTQ,Pilot_FMXU,Crew_SMIN,No,Non-Vegetarian,Available,False,True,False,0,False,Qantas
965,10,8749,2023-02-03 13:09:47,2023-05-17 13:22:26,03:36:28,14:04:55,BRMK,Crhzu,ZVY,business,914.75,No Extras,0,pending,GateIL,D,ClaimYHB,8.42,2,KNY,TypeGMS,Pilot_MPMC,Crew_MHXX,No,Vegan,Available,True,True,True,1,True,Allegiant Air
966,1,2165,2023-12-14 22:49:44,2023-03-27 10:46:51,14:28:39,04:13:43,BDHC,Ieexo,UGS,economy,571.87,No Extras,0,pending,GateYS,C,ClaimESI,6.26,0,MMT,TypePGB,Pilot_GYOA,Crew_ZFSI,Yes,No Meal,Available,True,False,False,2,False,American Airlines
967,3,1414,2023-06-07 22:37:11,2023-04-30 07:21:14,04:34:16,05:48:00,BLMX,Xbxmw,FIT,economy,275.79,Extra Baggage,0,confirmed,GateDP,D,ClaimDLU,9.6,0,UGH,TypePFK,Pilot_ZPQD,Crew_FLRT,Yes,Vegetarian,Not Available,False,True,True,0,False,United Airlines
968,8,2104,2023-10-18 08:47:58,2023-09-29 05:10:27,19:36:18,21:02:44,BWWK,Lvcer,DTC,first,132.57,No Extras,0,confirmed,GateFZ,C,ClaimDVM,7.42,1,TUS,TypeXMV,Pilot_QHKY,Crew_LFJF,Yes,Vegetarian,Not Available,False,False,True,1,False,Frontier Airlines
969,8,5858,2023-07-03 11:35:31,2023-02-25 06:18:24,08:06:54,19:31:25,BIDK,Kpiux,IED,business,188.3,No Extras,0,confirmed,GateXY,B,ClaimOWP,4.82,0,FAT,TypeCOD,Pilot_WHDV,Crew_JUAK,No,Non-Vegetarian,Not Available,False,False,True,1,True,Frontier Airlines
970,15,4356,2023-06-17 19:04:23,2023-12-26 08:08:16,20:26:37,01:24:05,BHRC,Uzilk,SEP,first,199.51,Meal,1598,pending,GateSI,C,ClaimPQR,2.04,1,XUP,TypeNNV,Pilot_TQNM,Crew_HTBY,No,Non-Vegetarian,Not Available,True,False,True,2,False,Air France
971,7,3416,2023-05-14 18:43:56,2023-08-29 22:45:26,17:03:25,09:20:15,BDYQ,Afmxw,UVP,business,657.92,Extra Baggage,0,pending,GateKL,B,ClaimCFH,3.55,1,UAR,TypeKHN,Pilot_LDDN,Crew_DOLQ,No,Vegan,Available,True,True,False,2,False,Spirit Airlines
972,11,6611,2023-09-26 06:46:00,2023-10-06 18:51:16,03:03:54,17:03:44,BPGB,Brpjq,UXB,first,293.98,Extra Baggage,726,cancelled,GateMZ,C,ClaimXBM,5.61,0,ECS,TypeOJT,Pilot_UQIH,Crew_VJRT,No,No Meal,Not Available,False,False,True,0,True,SkyWest Airlines
973,7,6465,2023-09-14 02:21:54,2023-11-01 16:36:02,00:14:37,22:54:18,BEAV,Pqocc,EPB,first,340.54,No Extras,0,confirmed,GateZH,C,ClaimKVM,3.95,1,RNG,TypeKAV,Pilot_BBXB,Crew_IBGE,Yes,Vegetarian,Not Available,True,True,False,2,False,Spirit Airlines
974,4,9395,2023-11-27 03:25:35,2023-05-04 13:31:04,17:25:18,15:56:54,BMLS,Xieqr,MSN,business,618.75,Extra Baggage,0,confirmed,GateSA,D,ClaimSSW,2.65,1,XHO,TypeFPR,Pilot_JZDS,Crew_CMIO,Yes,No Meal,Not Available,False,True,False,2,False,Southwest Airlines
975,12,8192,2023-09-25 19:49:41,2023-04-07 16:08:20,16:08:20,08:27:06,BVHH,Ptiou,UDJ,business,800.76,No Extras,0,cancelled,GateDL,B,ClaimWWD,1.65,2,XIP,TypeVNE,Pilot_ATVY,Crew_UZXH,Yes,Vegan,Available,False,False,True,0,False,Air Canada
976,6,6672,2023-08-25 06:33:29,2023-08-04 15:32:09,23:56:53,03:55:13,BLDG,Imapi,JNP,business,430.75,Extra Baggage,1399,pending,GateHY,D,ClaimEDL,5.06,0,KDR,TypeMTG,Pilot_EZRZ,Crew_AGUH,No,Vegan,Available,True,False,False,2,True,Alaska Airlines
977,14,9260,2023-11-02 21:31:18,2023-07-29 01:54:58,02:40:42,15:59:59,BPVR,Xmnka,WYK,first,86.7,Meal,0,pending,GateNE,B,ClaimJZX,9.96,1,UAO,TypeXQO,Pilot_CXZM,Crew_NVPA,Yes,Non-Vegetarian,Available,False,False,True,2,False,Lufthansa
978,12,9707,2023-06-13 10:03:36,2023-07-25 01:53:44,18:05:43,17:56:54,BFRD,Wnuzx,AVU,economy,669.87,Meal,2333,pending,GateYE,A,ClaimCFK,5.25,2,HQP,TypeEST,Pilot_CEGS,Crew_HPHY,No,Non-Vegetarian,Not Available,False,False,False,1,False,Air Canada
979,11,4563,2023-11-26 22:47:18,2023-09-30 15:44:16,14:01:23,21:05:22,BUIM,Trawa,RTK,economy,700.42,Extra Baggage,0,pending,GateBE,A,ClaimREN,3.55,0,WBM,TypeMJK,Pilot_SWJA,Crew_URMN,No,Non-Vegetarian,Available,False,True,False,1,False,SkyWest Airlines
980,19,7383,2023-10-21 19:35:12,2023-03-26 14:31:25,18:08:13,18:27:17,BSLP,Yqvbv,BIK,first,369.64,Meal,0,confirmed,GateVW,A,ClaimBOK,7.09,0,REH,TypeIIQ,Pilot_WXRI,Crew_COFP,Yes,Vegan,Not Available,False,True,False,2,False,Singapore Airlines
981,5,9898,2023-08-07 10:10:32,2023-05-12 08:24:08,20:57:30,05:04:27,BEBC,Vpeex,ZGO,first,51.16,No Extras,0,pending,GateEQ,D,ClaimPAZ,11.17,1,YPG,TypeBWQ,Pilot_JWYO,Crew_UHQE,Yes,No Meal,Available,False,True,True,2,False,JetBlue Airways
982,14,7833,2023-07-12 04:21:15,2023-09-01 05:07:25,13:45:08,20:31:07,BMUG,Gudar,TPE,business,593.09,Meal,0,pending,GateFQ,D,ClaimCNT,8.55,0,DLI,TypeMTU,Pilot_DQVD,Crew_QWQG,No,No Meal,Not Available,False,False,False,1,False,Lufthansa
983,16,5752,2023-05-31 15:42:39,2023-06-11 11:41:24,00:09:39,14:24:14,BMPV,Jgzka,UOF,business,786.22,No Extras,0,confirmed,GateJF,C,ClaimWNR,7.77,2,LGJ,TypeOGP,Pilot_NPMK,Crew_DKAC,Yes,Vegetarian,Available,True,True,False,1,True,KLM Royal Dutch Airlines
984,13,9123,2023-11-13 04:43:32,2023-05-18 19:55:33,03:29:47,21:13:16,BNRM,Yfevm,QWL,business,258.3,Meal,4876,cancelled,GateUP,A,ClaimCVR,6.47,1,LRQ,TypeEAE,Pilot_EHWM,Crew_MLNU,No,Vegan,Not Available,False,False,False,0,False,British Airways
985,4,4785,2023-08-10 17:45:57,2023-07-25 23:34:25,18:23:01,03:05:10,BNIH,Qrgfg,SJX,first,537.04,Meal,3448,confirmed,GateHI,B,ClaimOCO,1.87,1,MAC,TypeSOR,Pilot_HKED,Crew_AEMP,Yes,Vegetarian,Not Available,True,False,True,1,True,Southwest Airlines
986,11,9535,2023-05-02 18:26:55,2023-07-19 03:55:58,13:27:50,05:42:23,BYYE,Lfwpw,MAE,business,712.67,Extra Baggage,2908,pending,GateAD,C,ClaimOUD,10.97,2,GLG,TypeRGP,Pilot_YKAE,Crew_AYFE,Yes,Vegan,Not Available,True,True,True,2,True,SkyWest Airlines
987,17,9727,2023-05-19 03:40:30,2023-05-26 14:58:55,19:56:39,11:44:14,BWGP,Vhowi,IOQ,economy,609.63,No Extras,0,pending,GateHS,B,ClaimKUH,2.67,0,OAE,TypeGBY,Pilot_DGSZ,Crew_XTYB,Yes,No Meal,Not Available,False,False,False,0,True,Qantas
988,7,9546,2023-07-08 05:32:17,2023-11-13 16:20:02,04:25:28,21:16:50,BJYY,Mulnh,AXE,business,782.71,No Extras,0,cancelled,GateBX,C,ClaimETO,3.19,1,EZG,TypeUAL,Pilot_RHED,Crew_QNDE,No,Vegetarian,Available,False,False,True,1,True,Spirit Airlines
989,14,6023,2023-11-13 15:10:11,2023-10-25 20:47:28,12:06:31,04:56:40,BVCX,Oxxdi,UFG,business,437.71,Extra Baggage,0,pending,GateZF,D,ClaimKVY,3.12,1,FVS,TypeFJF,Pilot_XCEQ,Crew_DYFW,No,Non-Vegetarian,Available,False,False,True,1,True,Lufthansa
990,11,1982,2023-10-11 08:42:11,2023-11-02 13:12:22,08:51:41,03:07:44,BQJK,Ztffb,KYR,business,876.61,Extra Baggage,2077,pending,GateSV,B,ClaimPVE,8.05,2,IRL,TypeEEN,Pilot_HQYX,Crew_YLMY,Yes,No Meal,Available,False,True,False,0,True,SkyWest Airlines
991,9,2345,2023-04-11 00:59:16,2023-11-29 12:31:07,02:21:39,17:38:54,BTJR,Wgaui,VIN,first,352.48,Meal,0,confirmed,GateWS,D,ClaimMZS,2.45,1,KUC,TypeLYB,Pilot_QHJN,Crew_OGKS,Yes,Non-Vegetarian,Not Available,True,True,False,1,True,Hawaiian Airlines
992,13,6691,2023-03-19 00:27:18,2023-12-29 12:04:34,00:03:53,15:00:25,BUWA,Zezwi,JQF,economy,196.47,No Extras,0,pending,GateCD,D,ClaimNMY,4.36,1,YZK,TypeXDZ,Pilot_IOXQ,Crew_QELD,Yes,Vegetarian,Not Available,False,True,False,0,True,British Airways
993,18,7002,2023-02-08 01:16:44,2023-01-14 07:46:59,04:50:18,22:51:18,BDCT,Mayto,GEC,business,795.1,Meal,2122,cancelled,GateGH,C,ClaimDKF,3.03,2,RXB,TypeWRN,Pilot_GAZR,Crew_TFIA,Yes,Vegetarian,Available,False,False,True,2,False,Emirates
994,11,1526,2023-01-22 02:42:34,2023-08-24 12:32:46,16:32:46,00:25:00,BFZF,Qhosk,WQG,business,59.67,No Extras,0,pending,GateAP,C,ClaimAVV,10.45,0,QVG,TypePYY,Pilot_IFLT,Crew_NOVM,Yes,Vegan,Available,False,False,False,0,True,SkyWest Airlines
995,15,7647,2023-11-28 19:50:19,2023-02-22 22:05:56,21:47:46,11:21:27,BQSQ,Hffhy,AOF,economy,953.38,Extra Baggage,0,cancelled,GateTL,A,ClaimPXH,1.46,1,IIW,TypeSYY,Pilot_RWFL,Crew_JJJT,Yes,No Meal,Not Available,True,True,False,0,True,Air France
996,19,8252,2023-10-30 06:38:38,2023-09-15 17:10:24,04:14:06,00:13:34,BQQC,Xwsti,ZQW,business,119.99,Extra Baggage,0,cancelled,GateEN,B,ClaimFKT,2.71,1,FHX,TypeXUO,Pilot_XXTW,Crew_WWIV,Yes,No Meal,Available,True,True,False,2,True,Singapore Airlines
997,1,1930,2023-03-09 01:52:48,2023-05-08 17:14:18,10:46:25,04:02:19,BNBD,Txfep,KTZ,business,798.32,Extra Baggage,0,cancelled,GateCX,B,ClaimFXE,1.06,1,IYJ,TypeMLC,Pilot_GZEP,Crew_AUBA,No,No Meal,Not Available,False,False,True,0,True,American Airlines
998,4,3282,2023-10-17 02:56:31,2023-03-05 05:16:42,09:35:03,10:30:34,BWRB,Gajse,KUQ,first,164.98,Extra Baggage,0,cancelled,GateYS,C,ClaimPVI,7.52,2,IZS,TypeOHC,Pilot_IAGK,Crew_DIOH,No,No Meal,Available,False,False,True,1,False,Southwest Airlines
999,14,2946,2023-06-20 19:29:45,2023-05-03 19:36:40,01:11:17,15:59:30,BLOM,Tssiu,KXN,first,316.59,No Extras,0,confirmed,GateTE,A,ClaimEPU,4.85,2,URS,TypeOMT,Pilot_ASRK,Crew_IZGB,Yes,No Meal,Available,False,False,False,0,False,Lufthansa
1000,14,4360,2023-06-15 04:18:59,2023-02-22 17:05:42,18:27:57,21:18:43,BKGI,Cuisp,MDP,first,620.88,Extra Baggage,0,cancelled,GateXB,B,ClaimYHR,9.74,0,TVS,TypeBOX,Pilot_LKUY,Crew_EMMD,No,Non-Vegetarian,Not Available,True,False,True,0,False,Lufthansa
1001,3,9112,2023-02-20 03:24:12,2023-12-12 11:55:13,00:05:49,14:43:07,BOCJ,Ubhnf,EAN,first,183.17,No Extras,945,pending,GateTS,D,ClaimRYD,2.54,1,AIL,TypeDSP,Pilot_HPVZ,Crew_AUXB,No,Vegetarian,Available,False,False,False,1,False,United Airlines
1002,17,3925,2023-05-07 11:18:00,2023-10-01 03:39:08,18:35:41,01:41:26,BHFN,Lxarw,MQO,first,142.45,Extra Baggage,0,pending,GateOL,B,ClaimYFN,8.14,1,ZJA,TypeZME,Pilot_YLQM,Crew_FLVR,No,Non-Vegetarian,Not Available,True,True,True,2,False,Qantas
1003,3,4625,2023-09-23 09:21:51,2023-06-12 04:28:32,20:16:40,03:11:50,BFSZ,Gyllf,GPF,first,935.0,Meal,0,cancelled,GateLU,A,ClaimWQQ,8.35,1,ACT,TypeQVK,Pilot_RLXN,Crew_IIRD,No,Vegetarian,Available,False,True,False,2,False,United Airlines
1004,16,6469,2023-09-30 11:10:23,2023-12-20 00:18:55,03:45:08,22:07:45,BIIT,Wtbyk,VWE,economy,734.28,Extra Baggage,0,pending,GateKO,B,ClaimLHP,2.56,2,VUT,TypeHMV,Pilot_ENIT,Crew_YZBQ,Yes,Vegan,Available,True,True,False,0,False,KLM Royal Dutch Airlines
1005,14,2223,2023-03-06 18:23:19,2023-06-11 11:47:59,18:38:01,09:40:32,BPMM,Pafji,DIY,business,163.89,No Extras,4572,confirmed,GateFM,C,ClaimDAL,3.53,0,OVZ,TypeKGZ,Pilot_OZCV,Crew_RZOD,Yes,No Meal,Not Available,False,True,False,2,True,Lufthansa
1006,13,8110,2023-10-16 17:53:06,2023-08-04 09:51:41,16:24:55,14:18:23,BZLV,Zjrri,KMC,economy,543.14,Meal,0,pending,GateCU,B,ClaimIIP,1.98,0,VDK,TypePRO,Pilot_JIFP,Crew_IBJF,Yes,No Meal,Not Available,True,True,False,0,True,British Airways
1007,15,5992,2023-11-07 20:43:33,2023-12-28 22:24:58,08:02:37,03:56:40,BUTB,Mzjid,ZAD,economy,843.09,Meal,0,confirmed,GateLE,D,ClaimBMD,5.91,0,UWA,TypeHYV,Pilot_LKXF,Crew_FKGB,No,Vegetarian,Not Available,True,False,True,0,False,Air France
1008,14,9814,2023-01-13 08:55:54,2023-09-24 07:52:33,02:11:36,07:15:13,BDGS,Oxhbd,ODA,economy,132.67,Meal,4793,confirmed,GateBW,D,ClaimLDV,9.81,2,XEO,TypeOYD,Pilot_BGWI,Crew_LMNB,Yes,No Meal,Available,False,False,False,2,False,Lufthansa
1009,19,5787,2023-10-22 06:01:11,2023-06-18 20:44:02,23:07:54,08:22:21,BCKS,Ftgmz,KYB,economy,820.18,Extra Baggage,1843,pending,GateLU,D,ClaimQST,1.13,2,VVO,TypeJEB,Pilot_HPWA,Crew_EQJE,Yes,Non-Vegetarian,Available,True,False,True,0,False,Singapore Airlines
1010,6,7818,2023-06-17 23:56:06,2023-01-24 23:32:43,01:11:28,22:49:46,BYNQ,Edvfe,GOZ,first,850.7,No Extras,0,confirmed,GateVS,D,ClaimJRW,5.86,0,PXX,TypeXBB,Pilot_DPIV,Crew_LZLO,Yes,Vegan,Not Available,False,False,True,2,True,Alaska Airlines
1011,10,5726,2023-05-02 00:21:26,2023-08-28 02:16:02,07:09:04,15:55:03,BEYN,Veged,GHZ,business,374.47,Meal,0,cancelled,GateUR,B,ClaimQFW,10.9,0,KKN,TypeJKK,Pilot_QGWD,Crew_DSQF,No,Non-Vegetarian,Not Available,False,False,True,1,True,Allegiant Air
1012,15,3372,2023-12-15 09:35:12,2023-01-14 22:45:59,05:52:30,03:43:28,BGLQ,Ievbq,QCL,first,995.78,Meal,0,confirmed,GateLZ,A,ClaimHCK,10.24,0,JWR,TypeERX,Pilot_GXUR,Crew_MQTO,No,Vegan,Not Available,True,False,False,2,True,Air France
1013,6,4299,2023-10-10 00:23:26,2023-12-21 03:33:08,05:51:31,03:46:34,BTVU,Sgqqp,FNA,first,423.15,Meal,0,pending,GateXB,D,ClaimUQZ,1.2,2,VGJ,TypeFAM,Pilot_IPDZ,Crew_MDDT,Yes,No Meal,Available,False,False,False,1,True,Alaska Airlines
1014,10,7451,2023-10-14 05:07:48,2023-05-10 09:39:04,00:15:00,11:43:50,BRAK,Hsrxm,GFA,business,907.16,Extra Baggage,0,pending,GateKW,D,ClaimUEF,9.27,1,OIF,TypeWTO,Pilot_QPPK,Crew_MDLA,Yes,Vegan,Not Available,True,True,True,1,False,Allegiant Air
1015,7,9583,2023-07-15 10:03:50,2023-04-08 09:13:22,12:58:22,02:17:06,BDLZ,Znrmj,OPL,first,903.04,Meal,676,pending,GateJE,B,ClaimLVX,3.26,1,EYF,TypeMSY,Pilot_ZEPB,Crew_RLRW,No,No Meal,Available,True,False,False,0,True,Spirit Airlines
1016,17,4809,2023-06-13 17:39:41,2023-06-04 07:19:11,05:28:45,08:56:52,BEOT,Nwwjf,IQE,economy,727.79,Meal,0,confirmed,GateXV,D,ClaimSXZ,3.39,1,PFT,TypeMGA,Pilot_IXJI,Crew_AAPB,No,Vegetarian,Not Available,True,False,False,0,True,Qantas
1017,18,3407,2023-04-26 15:37:48,2023-03-03 07:09:09,07:58:42,00:01:07,BCZO,Qqksm,ATE,economy,50.8,No Extras,0,cancelled,GateOJ,A,ClaimSPF,7.32,1,GGL,TypeDYP,Pilot_KYOC,Crew_HFUR,Yes,Vegan,Not Available,True,True,False,1,False,Emirates
1018,17,5864,2023-10-06 14:48:49,2023-06-03 21:48:51,06:41:18,22:48:28,BHVK,Lldyp,OQA,first,698.63,Extra Baggage,0,pending,GateJE,C,ClaimMNT,8.17,2,RAT,TypeKAG,Pilot_RDYC,Crew_MESB,No,Vegetarian,Available,True,True,True,1,False,Qantas
1019,9,6027,2023-06-28 05:42:54,2023-03-15 14:30:31,22:47:27,12:41:03,BLCF,Watvn,JWF,business,139.67,Meal,0,cancelled,GateZS,C,ClaimBMY,6.86,0,MFI,TypeHDA,Pilot_JOUB,Crew_QMRN,Yes,No Meal,Available,False,True,False,1,True,Hawaiian Airlines
1020,10,5260,2023-03-03 07:39:01,2023-06-10 08:54:19,05:00:59,13:50:34,BZHG,Mvgyf,RFD,economy,84.32,No Extras,0,cancelled,GateJQ,C,ClaimHML,11.22,1,VBU,TypeYOX,Pilot_EOMM,Crew_VAHR,Yes,No Meal,Not Available,True,False,True,2,False,Allegiant Air
1021,10,5828,2023-06-26 20:25:49,2023-09-30 23:37:36,05:02:41,03:40:32,BQPV,Asavw,YFG,first,221.45,Meal,0,confirmed,GateSA,D,ClaimCHD,7.42,1,OWI,TypeRAK,Pilot_HPZI,Crew_WFDG,Yes,Vegetarian,Not Available,False,True,False,2,False,Allegiant Air
1022,7,9772,2023-03-21 04:02:25,2023-11-21 18:17:07,19:38:21,21:18:02,BQMD,Olocj,OUX,economy,535.79,Meal,0,confirmed,GateOB,A,ClaimBGU,7.97,2,MSI,TypeLJL,Pilot_HZPB,Crew_QUBO,No,Vegan,Not Available,False,True,False,2,True,Spirit Airlines
1023,16,9315,2023-11-26 05:47:14,2023-01-22 11:57:58,02:58:07,09:58:26,BJPS,Yaawu,PFM,business,487.4,No Extras,0,confirmed,GateQC,C,ClaimCKV,8.59,1,HAB,TypeSZR,Pilot_CJTF,Crew_DACJ,Yes,No Meal,Not Available,True,True,True,2,True,KLM Royal Dutch Airlines
1024,18,2874,2023-07-30 11:59:12,2023-06-29 15:14:32,22:55:03,12:46:42,BGRM,Peekk,HAC,economy,420.02,No Extras,2410,pending,GateZP,B,ClaimCYI,5.61,0,JGK,TypeTEW,Pilot_DQIB,Crew_YHOZ,Yes,No Meal,Not Available,False,True,True,1,True,Emirates
1025,6,9715,2023-06-17 21:48:02,2023-05-18 23:39:08,02:24:54,11:44:51,BDUR,Lurna,ONW,business,558.07,No Extras,0,confirmed,GateDP,C,ClaimYEB,5.77,1,XXI,TypeXGA,Pilot_NZDP,Crew_JLBJ,Yes,No Meal,Available,False,True,False,2,True,Alaska Airlines
1026,1,4123,2023-11-12 11:51:58,2023-04-21 17:45:36,10:58:38,00:53:10,BPYR,Uzyhy,HTN,economy,301.49,Meal,1279,confirmed,GateOK,C,ClaimERI,9.4,1,OTH,TypeINT,Pilot_VHWK,Crew_DYBC,Yes,Vegan,Available,True,False,True,2,True,American Airlines
1027,1,5224,2023-01-13 04:37:58,2023-05-15 18:05:05,08:30:41,22:39:38,BPVX,Cruwt,KVT,economy,347.36,Extra Baggage,0,cancelled,GateYL,A,ClaimCBY,8.47,1,RNW,TypeMFO,Pilot_BNRR,Crew_CTOL,No,Vegetarian,Available,False,False,False,2,False,American Airlines
1028,12,6254,2023-08-13 08:51:00,2023-03-25 23:49:23,16:20:43,20:14:49,BWVX,Bivsl,BBQ,economy,248.36,Extra Baggage,0,cancelled,GateHY,B,ClaimYSV,8.21,0,JUY,TypeFAP,Pilot_PPQR,Crew_URZO,No,Vegan,Available,False,True,True,1,True,Air Canada
1029,2,4198,2023-03-23 20:10:11,2023-10-26 14:55:15,11:18:48,08:14:05,BUZI,Kapax,OAO,first,479.68,Meal,1487,confirmed,GateLN,A,ClaimAFQ,4.18,2,TIC,TypeYOW,Pilot_PFRU,Crew_JCBA,Yes,Non-Vegetarian,Not Available,True,True,True,2,True,Delta Air Lines
1030,4,8082,2023-07-10 08:32:14,2023-02-02 22:06:37,13:54:47,03:52:10,BBFZ,Tieeh,EBE,first,728.54,No Extras,0,cancelled,GateWL,B,ClaimHNR,4.68,0,FOJ,TypeXYF,Pilot_JPVU,Crew_KZJX,Yes,Vegetarian,Not Available,False,True,False,2,False,Southwest Airlines
1031,17,2210,2023-01-16 03:55:42,2023-03-05 01:17:59,12:05:51,00:43:15,BWYU,Wxndl,HMH,first,536.07,Extra Baggage,528,pending,GateJS,A,ClaimUGR,2.25,2,UHR,TypeDYH,Pilot_SDWQ,Crew_XWAO,No,Vegetarian,Available,True,False,False,2,False,Qantas
1032,4,6404,2023-10-05 02:04:12,2023-04-16 00:27:06,23:18:34,17:53:22,BFYZ,Zbfnm,DKL,economy,858.68,Extra Baggage,0,cancelled,GateDG,A,ClaimZNN,8.7,0,WCY,TypeYFL,Pilot_HZEG,Crew_KEGF,Yes,Vegetarian,Available,True,True,False,2,True,Southwest Airlines
1033,11,5117,2023-05-18 02:36:43,2023-07-21 02:30:09,19:38:12,00:20:18,BFNK,Wvcse,DLS,business,516.85,Meal,4142,cancelled,GateJN,A,ClaimJWW,5.79,2,IYW,TypeVYO,Pilot_XPVE,Crew_TOOW,No,No Meal,Not Available,False,False,True,1,False,SkyWest Airlines
1034,4,6429,2023-07-17 21:59:19,2023-12-18 15:17:58,15:23:53,02:24:35,BQDD,Wrlkd,VXF,business,241.85,Meal,0,cancelled,GateNZ,D,ClaimWRD,4.89,2,EJW,TypeQNJ,Pilot_JXVK,Crew_RFDP,No,Vegetarian,Not Available,False,True,False,2,True,Southwest Airlines
1035,1,9689,2023-08-21 23:43:35,2023-03-30 20:27:14,21:13:07,17:37:27,BSXV,Lxsgj,ITR,first,536.57,Extra Baggage,0,pending,GateIN,D,ClaimARC,3.62,0,NNQ,TypeHHJ,Pilot_EZPC,Crew_MSFU,No,No Meal,Available,False,True,False,0,True,American Airlines
1036,7,5758,2023-10-10 07:55:59,2023-10-22 10:38:16,15:42:41,06:37:11,BWPY,Sxwap,OSH,first,403.12,Extra Baggage,2449,pending,GateFS,C,ClaimEGL,2.85,0,YIS,TypeDUD,Pilot_KAFB,Crew_RZJE,No,Non-Vegetarian,Available,True,True,True,0,False,Spirit Airlines
1037,18,9182,2023-01-17 11:33:52,2023-12-22 09:20:52,01:29:24,06:46:24,BHST,Dwlmu,EKF,economy,517.15,Meal,0,pending,GateJH,A,ClaimSOT,8.79,0,RLO,TypeDDW,Pilot_NQLB,Crew_GESR,Yes,No Meal,Not Available,True,True,False,1,False,Emirates
